organism_name,lineage,taxonomy_id,bco_id,schema_version,analysis_platform,analysis_platform_object_id,strain,bioproject,biosample,ngs_read_file_source,ngs_read_file_name,avg_phred_score,min_read_length,num_reads_unique,pos_outlier_count,avg_read_length,max_read_length,ngs_gc_content,strategy,sra_run_id,wgs_accession,level,instrument,id_method,codon_table,percent_coding,percent_not_coding,density_n_per_read,complexity_percent,non_complex_percent,avg_quality_a,avg_quality_t,avg_quality_g,avg_quality_c,count_a,count_c,count_g,count_t
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_711,PRJNA231221,SAMN11056426,SRA,SRR9172100_1.fastq,37.4899,3,-,0,151.4105,151,51.26,WGS,SRR9172100,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.74|0.93|0.93|0.93|0.99|0.93|0.93|0.84|0.84|0.93|1.0|0.89|0.93|0.63|0.84|0.93|0.93|0.84,0.16|0.26|0.07|0.07|0.07|0.01|0.07|0.07|0.16|0.16|0.07|0.0|0.11|0.07|0.37|0.16|0.07|0.07|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36|44,99.5,0.5,37.076,37.251,37.748,37.851,128757170,136775456,134518173,129160217
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_717,PRJNA231221,SAMN11056432,SRA,SRR9172266_2.fastq,26.4408,4,-,0,152.2056,151,52.62,WGS,SRR9172266,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.81|0.67|0.91|0.91|0.91|0.99|0.91|0.91|0.81|0.81|0.91|1.0|0.88|0.91|0.63|0.81|0.91|0.91|0.81,0.19|0.33|0.09|0.09|0.09|0.01|0.09|0.09|0.19|0.19|0.09|0.0|0.12|0.09|0.37|0.19|0.09|0.09|0.19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|64|67|68|69|70|71|73|74|80|81,96,4,26.787,26.566,25.954,26.464,194666504,230442596,198754710,191741199
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_717,PRJNA231221,SAMN11056432,SRA,SRR9172266_1.fastq,37.4795,2,-,0,151.3742,151,50.81,WGS,SRR9172266,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.73|0.93|0.93|0.93|0.99|0.93|0.93|0.84|0.84|0.93|1.0|0.89|0.93|0.63|0.84|0.93|0.93|0.84,0.16|0.27|0.07|0.07|0.07|0.01|0.07|0.07|0.16|0.16|0.07|0.0|0.11|0.07|0.37|0.16|0.07|0.07|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|39|41,99.5,0.5,37.102,37.246,37.724,37.825,200335802,208889145,205588454,200865043
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_718,PRJNA231221,SAMN11056433,SRA,SRR9172268_2.fastq,27.5578,2,-,0,152.2471,151,52.39,WGS,SRR9172268,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.81|0.69|0.91|0.91|0.91|0.99|0.91|0.91|0.81|0.81|0.91|1.0|0.88|0.91|0.64|0.81|0.91|0.91|0.81,0.19|0.31|0.09|0.09|0.09|0.01|0.09|0.09|0.19|0.19|0.09|0.0|0.12|0.09|0.36|0.19|0.09|0.09|0.19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|52|53|54|55|56|58|61|62|64|65|66|67|68|69|70|72|74,96.8,3.2,27.876,27.735,27.017,27.611,139967260,162931600,143763259,138710277
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_718,PRJNA231221,SAMN11056433,SRA,SRR9172268_1.fastq,37.5587,3,-,0,151.3977,151,51.19,WGS,SRR9172268,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.75|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.89|0.93|0.65|0.85|0.93|0.93|0.85,0.15|0.25|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.11|0.07|0.35|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,99.6,0.4,37.202,37.303,37.784,37.917,142855477,150705025,148961462,142902865
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_765,PRJNA231221,SAMN11056480,SRA,SRR9641499_2.fastq,35.245,3,-,0,152.8204,151,51.11,WGS,SRR9641499,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.73|0.92|0.92|0.92|0.99|0.92|0.92|0.84|0.84|0.92|1.0|0.89|0.92|0.65|0.84|0.92|0.92|0.84,0.16|0.27|0.08|0.08|0.08|0.01|0.08|0.08|0.16|0.16|0.08|0.0|0.11|0.08|0.35|0.16|0.08|0.08|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|64|65|66|68|69|72|73|74|77|79,99.1,0.9,34.665,34.879,35.368,36.027,183552613,191710421,191078181,182603605
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_765,PRJNA231221,SAMN11056480,SRA,SRR9641499_1.fastq,38.7855,4,-,0,151.3519,151,51.04,WGS,SRR9641499,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.75|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.9|0.93|0.65|0.85|0.93|0.93|0.85,0.15|0.25|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.1|0.07|0.35|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|16|17|18|19|20,99.5,0.5,38.525,38.503,38.971,39.121,183529688,191006092,191345543,183216567
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_768,PRJNA231221,SAMN11056483,SRA,SRR9641505_2.fastq,35.4985,3,-,0,152.8056,151,51.74,WGS,SRR9641505,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.75|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.9|0.93|0.66|0.85|0.93|0.93|0.85,0.15|0.25|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.1|0.07|0.34|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|64|65|66|67|68|70|71|72|73|74|77|78|79,99.2,0.8,35.051,35.172,35.479,36.238,194198535,207879676,207215272,192998908
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_768,PRJNA231221,SAMN11056483,SRA,SRR9641505_1.fastq,38.6427,4,-,0,151.347,151,51.73,WGS,SRR9641505,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.86|0.77|0.93|0.93|0.93|0.99|0.93|0.93|0.86|0.86|0.93|1.0|0.9|0.93|0.66|0.86|0.93|0.93|0.86,0.14|0.23|0.07|0.07|0.07|0.01|0.07|0.07|0.14|0.14|0.07|0.0|0.1|0.07|0.34|0.14|0.07|0.07|0.14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,99.5,0.5,38.452,38.354,38.752,38.98,193903929,207477677,207648767,193425204
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_878,PRJNA231221,SAMN13450408,SRA,SRR12047330_2.fastq,34.729,3,-,0,151.9938,151,51.62,WGS,SRR12047330,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.74|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.89|0.93|0.65|0.85|0.93|0.93|0.85,0.15|0.26|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.11|0.07|0.35|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90,99.2,0.8,34.339,33.991,35.25,35.265,279937060,297824016,299157217,279477956
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_878,PRJNA231221,SAMN13450408,SRA,SRR12047330_1.fastq,38.4029,4,-,0,151.4975,151,51.58,WGS,SRR12047330,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.86|0.76|0.93|0.93|0.93|0.99|0.93|0.93|0.86|0.86|0.93|1.0|0.9|0.93|0.65|0.86|0.93|0.93|0.86,0.14|0.24|0.07|0.07|0.07|0.01|0.07|0.07|0.14|0.14|0.07|0.0|0.1|0.07|0.35|0.14|0.07|0.07|0.14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|35|36,99.6,0.4,38.128,38.046,38.706,38.692,280761899,298397720,298169796,279271605
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_879,PRJNA231221,SAMN13450409,SRA,SRR12047332_2.fastq,34.4561,3,-,0,152.0069,151,51.62,WGS,SRR12047332,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.74|0.93|0.93|0.93|0.99|0.93|0.93|0.84|0.84|0.93|1.0|0.89|0.93|0.65|0.84|0.93|0.93|0.84,0.16|0.26|0.07|0.07|0.07|0.01|0.07|0.07|0.16|0.16|0.07|0.0|0.11|0.07|0.35|0.16|0.07|0.07|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91,99.2,0.8,34.122,33.526,35.031,35.064,266137135,282652562,283800571,264692866
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_879,PRJNA231221,SAMN13450409,SRA,SRR12047332_1.fastq,38.3639,4,-,0,151.4999,151,51.52,WGS,SRR12047332,undefined,Chromosome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.76|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.89|0.93|0.65|0.85|0.93|0.93|0.85,0.15|0.24|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.11|0.07|0.35|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|25|26|27|28|30|32|37,99.5,0.5,38.053,38.016,38.684,38.664,266592411,282875425,282545247,265469549
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_928,PRJNA231221,SAMN13450458,SRA,SRR12046724_2.fastq,33.788,3,-,0,151.5387,151,51.36,WGS,SRR12046724,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.83|0.73|0.92|0.92|0.92|0.99|0.92|0.92|0.83|0.83|0.92|1.0|0.89|0.92|0.64|0.83|0.92|0.92|0.83,0.17|0.27|0.08|0.08|0.08|0.01|0.08|0.08|0.17|0.17|0.08|0.0|0.11|0.08|0.36|0.17|0.08|0.08|0.17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|43|44|46,98.9,1.1,33.793,33.727,33.77,33.861,255524850,268467241,271436237,255716458
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_928,PRJNA231221,SAMN13450458,SRA,SRR12046724_1.fastq,38.7067,3,-,0,151.7384,151,51.47,WGS,SRR12046724,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.85|0.76|0.93|0.93|0.93|0.99|0.93|0.93|0.85|0.85|0.93|1.0|0.9|0.93|0.65|0.85|0.93|0.93|0.85,0.15|0.24|0.07|0.07|0.07|0.01|0.07|0.07|0.15|0.15|0.07|0.0|0.1|0.07|0.35|0.15|0.07|0.07|0.15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|42|46|48,99.5,0.5,38.609,38.388,38.907,38.898,255655715,270787235,270279215,254448763
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_1066,PRJNA231221,SAMN16357235,SRA,SRR12826194_2.fastq,37.3329,4,-,0,152.0969,151,50.81,WGS,SRR12826194,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.83|0.73|0.92|0.92|0.92|0.99|0.92|0.92|0.83|0.83|0.92|1.0|0.88|0.92|0.64|0.83|0.92|0.92|0.83,0.17|0.27|0.08|0.08|0.08|0.01|0.08|0.08|0.17|0.17|0.08|0.0|0.12|0.08|0.36|0.17|0.08|0.08|0.17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31,99.2,0.8,36.944,37.003,37.48,37.882,270076275,279597918,279467680,271057005
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_1066,PRJNA231221,SAMN16357235,SRA,SRR12826194_1.fastq,38.2747,3,-,0,151.6328,151,50.79,WGS,SRR12826194,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.74|0.92|0.92|0.92|0.99|0.92|0.92|0.84|0.84|0.92|1.0|0.88|0.92|0.64|0.84|0.92|0.92|0.84,0.16|0.26|0.08|0.08|0.08|0.01|0.08|0.08|0.16|0.16|0.08|0.0|0.12|0.08|0.36|0.16|0.08|0.08|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|21,99.4,0.6,38.48,37.951,38.2,38.461,271291301,280216692,278435085,270009453
Salmonella_enterica,-,28901,ARGOS_000019,v0.8,HIVE2,39660,FDAARGOS_1067,PRJNA231221,SAMN16357236,SRA,SRR12826196_2.fastq,36.9802,4,-,0,152.0668,151,51.18,WGS,SRR12826196,undefined,Complete_genome,Illumina_HiSeq_4000,Phenotypic_and_Molecular_Methods,"Standard|Vertebrate Mitochondrial|Yeast Mitochondrial|Mold,Protozoan and Coelenterate Mitochondrial and Mycoplasma/Spiroplasma|Invertebrate Mitochonrial|Ciliate, Dasycladacean and Hexamita Nuclear|Echinoderm and Flatworm Mitochondrial|Euplotid Nuclear|Bacterial, Archael and Plant Plastid|Alternative Yeast Nuclear|Ascidian Mitochondrial|Alternative Flatworm Mitochondrial|Chlorophycean Mitochondrial|Trematode Mitochondrial|Scenedesmus Obliquus Mitochondrial|Thraustochytrium Mitochondrial|Pterobranchia Mitochondrial|Candidate Division SR1 and Gracilibacteria|Pachysolen tannophilus Nuclear",0.84|0.73|0.92|0.92|0.92|0.99|0.92|0.92|0.84|0.84|0.92|1.0|0.89|0.92|0.64|0.84|0.92|0.92|0.84,0.16|0.27|0.08|0.08|0.08|0.01|0.08|0.08|0.16|0.16|0.08|0.0|0.11|0.08|0.36|0.16|0.08|0.08|0.16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30,99.1,0.9,36.372,36.655,37.281,37.57,252965807,265617944,265930671,254010318
